Order_ID,Product,Region,Salesperson,Quantity,Unit_Price,Order_Date,Discount,Revenue
9905,Headphones,North,Amit,3,99999,,10,5000
6977,Monitor,West,,1,99999,2024-00-10,5,
5268,Laptop,North,Sneha,-1,99999,2024-13-01,-5,-100
5748,Monitor,North,,3,99999,2024-02-10,-5,3000
5849,Monitor,,John,4,1500,,,-100
4709,Monitr,,Priya,5,1500,,0,3000
7619,Monitor,East,,1,1000,2024-01-15,15,3000
9647,Laptop,West,Rohit,500,1000,2024-13-01,5,3000
4072,Laptp,,Rohit,-1,2000,2024-01-01,200,
7530,Keyboard,West,,2,1500,,,3000
1504,Monitor,West,,1,-200,,15,-100
2214,Headphones,North,Priya,2,1500,2024-02-10,-5,1000
2531,Charger,,Amit,3,99999,2024-00-10,,1000
8576,Mobile,North,Sneha,3,1500,,200,5000
1823,Headphones,,Sneha,100,1000,2024-01-15,10,
1928,Tablet,South,Priya,5,,2024-13-01,10,-100
6029,Laptop,South,,500,1500,2024-02-10,10,5000
1133,Charger,,Priya,3,99999,2024-01-01,-5,1000
3105,,South,John,,500,2024-13-01,15,3000
4627,Mobile,,John,4,2000,,15,3000
7316,,East,Rohit,100,1000,,10,2000
2852,Headphones,North,Amit,1,,2024-01-15,-5,
5910,Charger,,,4,99999,2024-01-01,15,2000
5175,Keyboard,,Amit,-1,500,2024-01-15,10,
6348,Laptop,South,,500,1500,2024-02-10,5,
7190,Laptp,,Priya,1,-200,2024-13-01,10,3000
2256,Mouse,East,Rohit,100,-200,2024-00-10,-5,3000
4376,Monitr,,Rohit,2,1000,,0,5000
6645,Keyboard,East,John,4,1500,2024-02-10,5,1000
4486,Tablet,South,Sneha,4,2000,,-5,1000
4584,,,,100,1000,2024-02-10,200,3000
9053,Monitr,,Amit,2,500,2024-00-10,10,1000
4330,Laptp,South,,-1,-200,2024-00-10,0,
3703,Keyboard,North,Rohit,3,99999,,10,1000
9662,Mobile,,John,500,,,5,-100
9120,Charger,East,John,5,,2024-01-01,10,5000
8114,Laptop,,John,100,2000,2024-01-15,15,1000
2353,Charger,South,,5,,2024-02-10,10,1000
6063,Monitor,North,Sneha,1,,2024-01-01,5,5000
9549,Headphones,,Rohit,500,99999,,,5000
8575,Tablet,East,Priya,-20,2000,2024-01-01,10,3000
1667,Monitor,South,Priya,-1,-200,2024-02-10,15,5000
5468,Monitor,,John,4,500,2024-01-15,200,-100
7819,Tablet,,John,-1,1000,2024-00-10,5,3000
4719,Headphones,South,Sneha,5,-200,2024-02-10,0,
3745,Mobile,,John,-20,1000,2024-01-15,,2000
8483,,North,,500,2000,2024-00-10,200,1000
1539,,North,Rohit,2,-200,,-5,5000
5964,Headphones,East,,4,1500,,10,1000
5835,Laptop,,,,2000,,5,
4775,Charger,South,John,5,2000,2024-13-01,15,2000
7042,Mobile,North,,1,2000,2024-02-10,15,5000
8102,Mouse,South,John,500,2000,,5,3000
8312,,East,Rohit,500,,,200,3000
6320,Charger,,Amit,3,,2024-02-10,15,5000
7132,Mobile,South,,4,-200,,-5,5000
8891,Headphones,,,4,500,2024-01-15,200,
3779,Tablet,South,,-20,2000,2024-01-01,,2000
1924,Headphones,West,Priya,100,1000,2024-01-01,0,5000
2581,,West,John,,1500,2024-01-15,200,3000
8714,Mouse,,Rohit,2,,2024-02-10,15,2000
4324,Mobile,East,Priya,4,1000,2024-02-10,15,5000
6713,,East,,1,,,0,2000
8026,Laptop,East,,3,-200,2024-02-10,,
1255,Headphones,,,4,500,2024-13-01,,-100
5804,Mobile,,Sneha,100,1500,,,5000
2838,Charger,,,3,,2024-01-01,-5,5000
1009,Mouse,,,5,1500,,200,2000
3871,Laptop,South,Amit,1,1500,2024-13-01,15,5000
9989,Mobile,North,John,4,-200,2024-02-10,200,2000
8409,Keyboard,,Amit,2,1000,,15,-100
8418,Headphones,West,John,4,,2024-01-01,,2000
6124,,West,John,5,1500,,15,5000
2015,,,John,3,-200,,200,3000
3193,Mouse,West,Amit,,2000,2024-02-10,10,
9415,Laptop,,,2,99999,,200,2000
8449,Laptop,South,Sneha,5,1500,2024-02-10,15,3000
5158,,South,,4,1500,2024-01-15,-5,2000
4925,Monitor,East,Rohit,5,,2024-01-01,,3000
7970,Monitr,North,Rohit,500,99999,2024-02-10,200,5000
7938,Mouse,East,,,2000,2024-00-10,5,
5784,Laptop,South,,-1,1500,2024-00-10,,3000
5000,Mobile,,Sneha,100,,,5,1000
2633,Monitor,East,,500,,,15,2000
8266,Monitr,,Sneha,5,-200,,15,3000
9702,,South,John,100,99999,2024-02-10,-5,
1384,Charger,South,John,2,1500,,5,
1404,,,Rohit,-20,500,2024-01-15,200,
9175,Mobile,,John,500,500,,,-100
3000,Headphones,,,2,1000,2024-02-10,0,3000
6989,Monitr,North,John,5,500,,200,3000
2460,,,Sneha,,500,,0,5000
8190,,South,Amit,4,,2024-00-10,,1000
8140,,,,100,,2024-01-01,15,-100
4636,,North,,-20,-200,,5,3000
5809,Mouse,West,Priya,3,99999,2024-01-15,200,-100
5178,Headphones,,Priya,5,1500,2024-02-10,5,5000
8245,Laptp,,John,2,99999,,,2000
7600,Laptp,,John,3,99999,2024-00-10,,1000
6997,Mouse,West,,100,1500,,10,-100
3048,Charger,West,Priya,5,,,-5,
5780,Monitr,South,Sneha,3,1500,2024-01-01,5,1000
1716,Monitor,North,,5,,2024-00-10,-5,2000
8939,Keyboard,North,Priya,500,99999,,10,3000
6565,,West,Priya,3,99999,2024-01-15,15,3000
5544,Laptop,,,-20,500,,5,-100
5976,Keyboard,East,Priya,-1,1500,2024-13-01,-5,5000
4419,,West,John,100,500,2024-02-10,,3000
8239,Laptp,South,,5,1000,,,3000
1249,Laptp,West,John,3,-200,2024-01-01,15,1000
9865,Charger,,,,-200,2024-01-15,-5,2000
1770,Keyboard,,Priya,3,99999,,-5,
5363,Keyboard,West,,500,99999,,0,
2077,Monitor,North,John,2,1500,2024-01-15,10,5000
9427,Charger,West,,3,99999,,,2000
9580,Charger,,Priya,-1,,,-5,1000
8901,,,,-20,-200,2024-13-01,200,
5858,,East,Sneha,100,,2024-13-01,5,5000
7544,Mouse,South,John,5,-200,2024-02-10,-5,3000
5719,,South,,5,1000,,5,3000
3814,Headphones,,,5,,2024-02-10,200,-100
4374,Charger,North,,4,500,,5,1000
2252,Charger,South,Amit,500,,,15,
7996,Mobile,East,,,1000,,200,-100
5673,Monitr,,,100,2000,2024-01-15,0,-100
5530,Monitr,North,John,100,2000,,10,-100
7881,,,Sneha,5,500,2024-02-10,5,3000
7949,Tablet,,Sneha,500,2000,2024-02-10,5,5000
7241,Keyboard,East,John,2,99999,2024-13-01,,5000
9017,Laptop,North,,100,,2024-01-15,0,
7941,Keyboard,West,Rohit,3,1000,2024-00-10,,-100
8002,,South,,-1,-200,2024-00-10,15,1000
2331,Mouse,East,Priya,500,500,2024-01-01,15,5000
5261,Mouse,North,Priya,5,2000,2024-13-01,10,2000
8648,Mouse,,Sneha,100,,2024-01-01,200,5000
6115,Headphones,North,,4,-200,2024-01-15,15,1000
5637,Laptop,West,John,1,-200,,200,-100
5854,Monitr,East,Rohit,1,,2024-00-10,10,5000
4177,Monitor,North,,,1500,,,-100
8730,Monitr,,Amit,100,1500,2024-00-10,5,3000
3180,Headphones,East,Priya,-20,99999,2024-00-10,5,1000
5892,Mouse,East,,2,1000,2024-01-01,200,3000
8043,Headphones,,,4,99999,,0,3000
1137,Monitr,,,3,99999,2024-02-10,15,
7327,Monitor,South,,500,500,2024-01-01,0,-100
4472,Tablet,,Rohit,3,2000,,0,-100
6449,Laptop,,,100,2000,2024-00-10,5,-100
3832,,West,Priya,-1,,2024-13-01,15,-100
4579,Headphones,North,John,1,2000,2024-13-01,5,1000
6971,,,,100,99999,,200,3000
5164,,South,Priya,500,1000,,-5,
8941,Monitr,,Amit,100,1500,2024-01-01,0,
6569,Laptop,South,John,-20,,,15,3000
5300,Monitr,East,Sneha,-20,500,,-5,3000
7269,Monitr,East,Rohit,1,,2024-01-01,-5,2000
4818,Monitor,West,,-1,99999,,-5,1000
2906,Tablet,,Priya,500,2000,2024-01-15,200,
7254,Laptop,North,John,5,1000,2024-01-01,5,1000
1760,,North,,2,99999,,10,-100
8830,Mouse,,John,100,500,,-5,
8350,Laptop,West,Priya,500,,2024-01-01,10,5000
7238,,North,Sneha,-1,2000,2024-00-10,,5000
7090,Charger,,Priya,5,,,,
7031,Mouse,East,Sneha,100,500,2024-02-10,15,2000
8687,Laptop,West,,,99999,2024-00-10,,5000
9472,,South,Priya,4,2000,2024-02-10,200,-100
2887,Mobile,,John,1,1500,2024-00-10,15,-100
4266,Mobile,,Amit,,-200,,0,1000
1666,Monitr,West,Amit,100,500,2024-00-10,10,3000
5188,Mouse,West,,3,1500,2024-01-15,15,1000
1671,Laptop,,,-1,1500,,200,-100
7777,Monitr,,,-1,2000,,200,1000
8570,Keyboard,North,John,500,,2024-02-10,0,-100
8956,Monitr,,Amit,1,99999,2024-00-10,10,1000
6124,Headphones,,,5,,2024-00-10,5,-100
6585,Mobile,,Sneha,100,1000,2024-02-10,0,
5777,Keyboard,,John,3,500,,5,
4900,Laptp,North,,5,500,2024-01-15,,1000
7677,,North,,1,99999,2024-02-10,200,3000
7981,Headphones,North,Sneha,500,2000,2024-01-15,15,2000
7376,Mouse,,John,4,2000,,10,-100
1523,Monitr,,Sneha,5,1000,2024-01-15,200,2000
3393,Mobile,North,Sneha,3,1000,2024-13-01,,5000
3593,,,Amit,2,1500,2024-01-15,0,5000
8240,Tablet,South,,-1,-200,2024-13-01,200,3000
7937,,South,John,5,1000,,,1000
7190,Mobile,East,Priya,-20,,2024-01-01,5,-100
6240,Monitor,South,Amit,3,1500,2024-01-15,200,
7493,Mobile,West,Sneha,2,-200,2024-02-10,5,5000
3878,Tablet,East,Sneha,-20,1000,2024-13-01,-5,1000
5143,Tablet,South,,,-200,,15,2000
4644,Monitr,West,Priya,-20,,,,3000
5432,Mouse,South,,,,2024-01-01,-5,
2276,Tablet,,Priya,3,1500,,10,
6811,Mobile,,Sneha,500,1500,2024-01-01,5,5000
1302,Mouse,West,Priya,1,,2024-01-15,0,1000
1638,Laptop,North,,3,2000,2024-02-10,,
1055,Mobile,,Rohit,1,99999,2024-01-15,10,2000
9717,Charger,,,-1,1500,2024-00-10,10,2000
9150,Monitr,West,,2,99999,2024-01-01,200,3000
3125,Headphones,,Amit,4,500,2024-00-10,10,3000
1364,Monitr,North,,4,2000,2024-00-10,10,2000
7809,Tablet,West,John,100,500,2024-13-01,-5,2000
5621,,West,,4,-200,,5,1000
6126,,,Priya,3,-200,2024-00-10,15,
6122,Laptp,,Priya,-20,-200,2024-01-01,,1000
2646,Monitor,South,Rohit,3,1000,2024-01-01,5,3000
1918,Charger,West,John,5,1500,2024-02-10,200,3000
3797,Tablet,South,Rohit,,1500,2024-01-15,15,3000
7506,Mobile,West,John,-1,,2024-02-10,10,
6870,Mouse,,,5,99999,2024-02-10,0,5000
2531,Charger,East,,-1,1500,,10,3000
9172,Laptp,South,Amit,4,99999,2024-01-15,15,3000
4345,Headphones,South,Priya,5,-200,2024-01-01,15,1000
8673,Mouse,,Amit,,500,2024-13-01,0,1000
7949,Monitor,North,John,500,2000,,-5,5000
7882,Keyboard,,Priya,,1000,2024-00-10,5,-100
2906,Monitor,North,,-20,99999,2024-13-01,-5,5000
4086,Monitr,,Rohit,1,99999,2024-00-10,0,5000
9152,Charger,,,-1,2000,2024-01-15,10,5000
6750,Monitr,,,3,500,2024-01-15,,1000
9905,Tablet,,Sneha,,1000,2024-02-10,5,3000
2062,Laptop,,Rohit,2,99999,,,1000
2976,Tablet,West,Sneha,-1,,,200,2000
2296,Headphones,,,1,1500,2024-01-15,,2000
7229,,North,,2,1500,2024-00-10,5,-100
8641,Charger,East,Rohit,500,,,10,3000
1125,,,John,500,500,2024-13-01,-5,5000
5632,,,Amit,-1,99999,,200,3000
7288,Laptop,,,2,,2024-13-01,15,2000
4596,Mouse,South,Sneha,5,99999,2024-13-01,10,-100
7168,Laptop,West,John,4,-200,,-5,3000
8561,Headphones,East,Amit,2,99999,,15,5000
9258,Mobile,,Amit,2,500,2024-13-01,15,-100
1232,Monitr,,Priya,-20,1000,2024-02-10,5,-100
7371,Laptp,South,,100,2000,,5,1000
5206,Tablet,North,Priya,5,2000,2024-13-01,0,5000
8943,Charger,,,100,,2024-00-10,-5,1000
7891,,South,Priya,2,1500,2024-02-10,200,2000
7738,Headphones,North,Sneha,2,,,,
3472,Keyboard,West,Sneha,3,1500,2024-02-10,,3000
3739,Laptp,,,-20,,,,
6401,Headphones,,,100,,2024-02-10,,5000
2761,Keyboard,North,Amit,100,99999,2024-01-15,0,1000
1876,Keyboard,,Sneha,3,2000,2024-02-10,15,5000
4812,Keyboard,East,Amit,1,-200,2024-00-10,0,5000
2460,Mobile,North,John,-1,1500,,-5,2000
2733,Laptop,East,Rohit,4,-200,,200,5000
2605,,East,Amit,3,-200,,5,3000
6622,Monitor,North,Amit,5,-200,2024-13-01,10,2000
7767,Tablet,,John,,2000,,15,
7986,Keyboard,,,1,-200,2024-01-15,15,5000
4517,Headphones,West,Priya,500,99999,2024-13-01,0,
4735,Mouse,,,,1500,2024-01-01,5,3000
9434,Mouse,North,,3,1000,2024-01-15,5,3000
3590,,,,1,-200,,-5,3000
2063,Charger,South,Priya,500,-200,2024-00-10,200,
5324,Monitr,,Priya,2,1000,2024-01-15,15,
6342,Keyboard,East,,-20,-200,2024-02-10,0,1000
1005,Headphones,,,,1000,2024-01-15,,2000
8489,Keyboard,,,,500,2024-02-10,15,-100
9659,Mobile,East,,3,2000,2024-13-01,,5000
9195,Monitr,,Amit,,2000,2024-01-15,10,2000
6966,Keyboard,South,Amit,2,1000,2024-01-15,5,3000
9837,Tablet,South,Sneha,100,,2024-00-10,15,5000
1117,Mouse,,Sneha,1,2000,2024-01-01,10,1000
3551,Keyboard,South,Rohit,,1500,2024-01-15,,2000
6560,Tablet,North,Rohit,1,2000,2024-13-01,15,3000
5289,Tablet,East,,500,2000,2024-02-10,10,5000
1846,Laptop,,,500,1500,2024-13-01,15,5000
7316,Tablet,,Sneha,,1000,,10,3000
7469,Monitr,,,,99999,,10,
9915,Mouse,,Amit,500,99999,,,2000
1224,,South,John,5,1000,2024-00-10,5,5000
5208,Charger,South,Sneha,500,1500,,0,
7283,Mobile,,Amit,5,99999,2024-01-15,10,1000
3048,Mouse,East,,4,2000,,5,5000
7233,Headphones,East,,2,-200,2024-01-01,-5,5000
2828,Charger,,Sneha,2,2000,2024-01-01,0,1000
2917,Tablet,,Priya,1,1000,2024-01-15,,1000
5234,Keyboard,,Sneha,-20,-200,2024-01-01,15,-100
7988,Laptop,,,3,500,2024-13-01,5,-100
3026,Charger,West,,1,1000,2024-02-10,200,5000
4744,Headphones,East,,,1500,2024-01-15,15,3000
1009,Headphones,,,-1,-200,,15,1000
1260,Charger,,Priya,500,500,2024-02-10,0,
7038,Laptop,,Amit,-1,99999,2024-01-01,-5,1000
3219,Tablet,,Priya,4,500,2024-00-10,5,5000
8041,,South,Sneha,4,1500,,10,5000
3060,Monitr,,,100,-200,2024-02-10,-5,2000
6287,Headphones,,Priya,4,,,0,
2619,Tablet,North,,1,1000,,5,2000
9512,Monitr,South,John,500,2000,2024-00-10,10,1000
2342,Monitr,South,Priya,3,99999,2024-13-01,200,2000
3832,Headphones,East,,1,-200,2024-00-10,200,5000
3824,,West,,500,1000,2024-02-10,15,3000
2994,Charger,East,Priya,-20,1500,2024-02-10,,1000
4490,Monitr,North,Rohit,-20,2000,2024-01-15,,5000
8984,Keyboard,,John,5,,,0,1000
2604,Mouse,South,Amit,500,99999,2024-00-10,-5,2000
1235,Mobile,South,,3,1500,2024-13-01,200,2000
2908,Headphones,,,,1000,2024-01-15,10,-100
9567,Laptp,,Priya,-1,99999,2024-01-15,10,1000
4530,Monitr,West,,5,500,2024-13-01,,-100
6256,Monitor,West,John,100,1500,2024-01-15,10,1000
3635,,,Amit,-20,1500,2024-13-01,5,2000
9162,Keyboard,North,John,,1000,2024-01-01,5,1000
3560,Laptp,West,,,,2024-01-15,,-100
6415,Tablet,South,Rohit,-1,1000,2024-02-10,15,2000
4391,Mobile,North,,100,1000,2024-01-01,15,-100
6951,Laptop,East,,2,,2024-01-15,15,1000
6468,Monitr,East,,-1,,2024-13-01,,3000
9007,,North,Amit,500,1500,2024-01-01,0,1000
7413,,South,,1,500,,200,1000
7941,Laptop,,,1,1000,2024-01-01,200,5000
5820,,East,Amit,-1,500,2024-02-10,10,3000
3898,Mobile,,Priya,5,,2024-01-15,5,2000
8546,Keyboard,South,Sneha,1,,2024-01-15,-5,2000
1077,Keyboard,,,1,1000,2024-13-01,200,
8577,Mobile,West,Amit,2,1500,2024-01-01,5,3000
5227,Keyboard,,,-20,99999,2024-02-10,-5,3000
1600,,,,500,1000,2024-13-01,0,1000
2065,Monitr,North,,3,1500,,10,5000
3136,Mobile,West,,500,2000,2024-13-01,15,2000
7943,Headphones,,Amit,,1500,2024-02-10,-5,2000
8804,Monitor,East,Rohit,-20,1000,2024-01-15,5,5000
7565,Tablet,,Rohit,,1000,2024-02-10,200,-100
6984,Mouse,,,-1,1500,2024-01-15,200,5000
6142,,South,Rohit,-20,500,2024-00-10,15,-100
5670,,,,100,1500,2024-01-01,15,-100
3190,Charger,,,3,2000,2024-02-10,,3000
3712,Monitor,South,Priya,100,2000,,,-100
3192,Mouse,,Amit,,500,,10,5000
2248,Charger,North,,,2000,,5,5000
5033,Laptop,,Rohit,3,1000,2024-13-01,,1000
2997,Monitor,,Rohit,,500,2024-01-15,10,3000
4687,Laptp,West,John,100,500,2024-01-01,0,-100
5018,Monitor,,John,-1,500,,15,
2970,,East,,-20,-200,2024-01-01,5,
9389,Keyboard,North,Rohit,-20,1500,2024-02-10,5,2000
6765,Monitr,,,-1,1500,2024-13-01,10,5000
2202,Monitr,,,3,500,,,1000
9135,Mouse,,,-20,99999,2024-02-10,15,5000
6567,Keyboard,,Priya,3,2000,2024-13-01,15,2000
8667,Laptop,South,Sneha,5,-200,2024-00-10,5,5000
6742,Monitr,East,,5,-200,2024-02-10,5,
6788,Tablet,North,John,500,1000,,15,3000
6408,Laptop,South,,500,1000,2024-01-15,0,5000
9669,Keyboard,,John,-20,1500,2024-02-10,10,-100
1922,Keyboard,East,Amit,5,,2024-02-10,0,
1419,Mouse,West,Amit,5,500,,,
3204,Headphones,West,Rohit,,,,0,2000
2120,Monitr,South,Amit,100,1000,2024-00-10,0,3000
1950,Keyboard,North,,,99999,,,2000
3336,Keyboard,East,Amit,,1500,2024-00-10,-5,1000
6373,Tablet,West,Sneha,500,1500,,200,-100
3243,Monitor,West,,1,1500,2024-02-10,200,3000
3645,Monitor,North,Priya,4,1500,2024-13-01,-5,1000
5612,Keyboard,South,Rohit,-20,1500,2024-00-10,10,3000
2865,,,Sneha,-20,500,2024-00-10,200,
7028,Laptop,,,2,-200,2024-13-01,15,1000
8326,Tablet,,Rohit,500,,2024-01-01,0,3000
7371,Laptop,,Priya,3,99999,,10,3000
7359,Charger,East,Rohit,-20,-200,2024-00-10,,1000
8863,Headphones,West,,2,1000,2024-00-10,200,3000
4228,Monitor,,,100,1000,2024-13-01,-5,2000
4719,Monitor,,,4,-200,2024-13-01,10,2000
3371,Tablet,,Amit,2,1500,2024-02-10,-5,1000
3891,,,Priya,4,1500,,0,
4756,,North,Sneha,-1,-200,2024-02-10,15,5000
5225,Mobile,South,Sneha,-1,1500,2024-01-01,,1000
1094,,East,,1,-200,2024-01-01,,-100
3674,Laptop,North,John,1,99999,2024-01-01,0,1000
7898,Monitr,South,Sneha,3,2000,2024-01-15,-5,1000
1793,Tablet,North,,2,1000,2024-13-01,10,-100
3116,Mouse,West,,3,1500,2024-00-10,15,-100
6779,Mobile,West,,4,,2024-13-01,,-100
7166,Laptp,,,-1,2000,2024-13-01,0,1000
1814,Laptop,North,,2,500,2024-01-01,0,2000
1345,Mobile,,,-1,99999,2024-13-01,5,1000
9554,Tablet,,John,5,2000,2024-01-15,-5,
3443,Monitr,West,Amit,100,2000,,5,5000
8783,Mouse,South,Sneha,100,99999,2024-00-10,10,5000
1984,Headphones,,Priya,5,2000,,200,
8790,Mobile,,John,-20,,2024-01-01,0,1000
1827,Headphones,East,Sneha,100,99999,,-5,5000
4531,Keyboard,North,Amit,500,1000,2024-02-10,10,2000
8147,Monitor,,,-1,99999,,10,5000
5451,Charger,West,Priya,,1500,,15,-100
4876,Monitor,,Priya,-1,,,5,
6959,Laptp,,,-1,,2024-00-10,10,5000
1126,,South,,3,99999,,15,
4177,,North,Amit,,-200,2024-02-10,15,1000
9795,Monitr,,Sneha,,1500,2024-02-10,-5,5000
7024,Mouse,South,,500,-200,2024-13-01,5,
6109,Headphones,,Rohit,1,-200,2024-00-10,5,2000
5146,Tablet,West,,-1,99999,2024-01-15,0,2000
8196,Headphones,West,Sneha,1,2000,2024-13-01,10,3000
4368,Monitr,,,-20,-200,2024-02-10,15,5000
4797,,South,,4,500,,0,1000
2792,Tablet,,John,-1,2000,2024-00-10,-5,-100
6732,Tablet,North,John,,2000,2024-13-01,10,3000
4476,Laptp,South,Sneha,,-200,2024-00-10,10,5000
4417,Monitr,North,,5,-200,,0,2000
2645,Mobile,,,-1,1000,2024-01-01,15,1000
4030,,,John,500,2000,2024-01-15,0,2000
3872,Monitor,East,Rohit,,500,2024-01-15,10,5000
4072,,North,,-20,,2024-01-15,0,-100
2854,,West,Rohit,-1,99999,2024-02-10,0,1000
5021,Keyboard,,Priya,500,-200,2024-02-10,-5,1000
5662,,West,John,-1,2000,2024-01-15,10,3000
7514,Headphones,,,,,2024-00-10,5,1000
6031,Mobile,West,,3,-200,2024-01-01,-5,5000
3708,Keyboard,South,Sneha,1,1000,2024-02-10,200,-100
8112,Mouse,,,-20,99999,,15,-100
9393,Charger,South,,500,-200,2024-13-01,10,
4507,,South,Priya,-1,500,2024-13-01,-5,
7456,Headphones,,Rohit,3,1500,2024-02-10,200,1000
5212,Laptp,,Priya,-20,1500,2024-01-15,-5,
8970,Keyboard,,Amit,500,-200,2024-00-10,5,-100
9766,Tablet,,John,3,1000,2024-01-01,0,5000
1536,Mobile,West,Sneha,3,500,2024-13-01,5,3000
2625,Monitor,North,Rohit,-1,-200,2024-02-10,10,2000
8973,,,Priya,2,,2024-00-10,-5,2000
9577,,West,Sneha,-20,1000,2024-01-15,-5,5000
9070,Laptp,North,John,-1,2000,2024-01-01,10,3000
9666,Headphones,,,-1,,2024-01-01,200,5000
9609,Monitr,South,Sneha,1,-200,2024-13-01,0,1000
7490,Mobile,,John,-20,2000,,200,3000
4600,Laptp,East,John,2,2000,2024-13-01,-5,-100
7783,Charger,South,John,5,99999,,10,
5971,,,Priya,4,,2024-02-10,200,1000
2205,Headphones,North,,3,99999,,,
2990,Mouse,East,John,-20,2000,2024-01-01,5,1000
6299,Monitor,South,Sneha,100,99999,2024-01-15,,1000
4572,Mouse,,,-1,1500,2024-01-15,,1000
6975,Keyboard,East,Amit,500,99999,,5,1000
7320,Monitr,West,Sneha,3,,2024-02-10,10,3000
5380,,North,Priya,-20,1000,2024-01-01,5,3000
5757,Keyboard,,John,1,1500,2024-13-01,0,1000
3713,Monitor,West,,500,1000,,,5000
6588,Mobile,East,,500,500,2024-01-15,-5,1000
1966,,South,Amit,1,1000,2024-00-10,,1000
5944,Keyboard,North,Priya,100,,2024-02-10,200,5000
4432,Monitr,,Rohit,-20,1000,2024-01-15,10,5000
1688,Laptop,,Rohit,1,500,2024-00-10,5,1000
5243,Laptop,South,,,2000,,-5,2000
4701,Laptp,,,500,,2024-00-10,200,2000
9533,Laptp,,Rohit,3,-200,2024-01-15,15,5000
6182,Headphones,,Amit,,1500,2024-02-10,-5,1000
7704,Laptp,North,,3,1500,2024-00-10,10,-100
5422,,East,Sneha,5,1000,2024-00-10,10,
2759,Charger,,Amit,-1,1500,2024-01-01,10,
3482,Laptp,North,,-20,99999,,200,1000
9058,,,,4,500,,5,1000
1951,Charger,South,Amit,4,-200,,10,1000
9914,Laptp,,,-1,99999,2024-01-01,200,
3079,Mouse,,Amit,5,1500,,0,
3717,,South,Rohit,1,99999,2024-01-01,0,5000
5524,,South,,-20,1000,2024-00-10,,3000
9477,Tablet,North,,2,1500,2024-00-10,,5000
8311,Charger,West,,,99999,2024-02-10,5,5000
8186,Mobile,,,500,2000,2024-13-01,15,2000
3065,Headphones,,Sneha,-1,2000,2024-01-01,,-100
1768,Monitor,East,,4,1500,,,5000
6490,Charger,South,,2,,2024-13-01,,5000
7645,Keyboard,West,Amit,4,-200,2024-01-01,-5,5000
6083,Tablet,South,Sneha,5,1500,,200,5000
6232,Mouse,West,,2,2000,,,3000
6797,Laptop,West,John,1,2000,,10,2000
5926,,East,Amit,4,500,2024-01-01,,
7016,Mouse,West,Amit,,1000,,-5,-100
4335,Laptp,East,Amit,1,500,2024-02-10,5,1000
9038,Headphones,North,John,1,,2024-02-10,-5,
5873,,South,,500,1000,,10,2000
2481,Tablet,East,John,5,1500,2024-01-15,-5,5000
7305,Keyboard,,Rohit,2,1500,2024-01-01,10,
4451,Charger,,,2,,2024-01-01,5,5000
1054,Mouse,South,Priya,4,-200,,15,-100
8643,Tablet,,Sneha,2,2000,2024-01-01,,3000
4462,Charger,,Priya,4,-200,2024-02-10,0,3000
1832,,,Amit,,1500,,15,-100
6954,Headphones,,,-1,500,2024-01-01,,-100
9519,,North,Amit,,2000,2024-01-15,0,2000
8221,,,,4,1500,2024-00-10,10,-100
4310,Monitor,,Rohit,-20,2000,2024-01-15,-5,
4300,Laptop,West,,3,-200,,10,3000
7722,Headphones,,Priya,4,1000,2024-00-10,10,-100
8218,,West,,5,1500,2024-02-10,,2000
8776,Laptp,,,4,1500,,5,2000
4675,Monitr,,Amit,3,2000,,10,2000
4054,Monitor,West,Priya,1,1000,2024-13-01,200,
8970,Laptp,,,3,500,,10,-100
3143,,South,,5,1000,2024-02-10,10,
6207,Mouse,,Rohit,,500,2024-13-01,-5,2000
3538,Monitor,,Priya,4,99999,2024-00-10,,1000
5547,Laptp,West,,1,99999,2024-13-01,0,-100
6619,Monitor,,Sneha,-20,,2024-00-10,15,-100
9356,Headphones,,,-1,-200,,10,
7612,,West,,500,1000,2024-13-01,15,
6005,Tablet,West,Rohit,,500,2024-00-10,5,1000
1822,Laptop,East,Priya,,2000,,5,
1943,Laptop,,Amit,500,500,2024-13-01,200,
7150,Laptp,,John,4,,2024-00-10,5,-100
5425,Laptp,East,John,5,500,2024-01-15,10,3000
9966,Monitor,,Rohit,5,-200,2024-01-01,15,1000
3198,Mouse,South,,5,99999,2024-01-15,0,3000
5242,Laptp,,John,100,1000,2024-02-10,,-100
4695,Monitor,North,,1,500,,15,1000
4452,Mobile,,Sneha,-20,1000,,,1000
2308,,North,Rohit,-20,,2024-13-01,200,1000
5177,Laptop,,Amit,3,500,,15,
9705,,,Amit,100,500,,10,2000
7852,Laptp,South,Rohit,500,,2024-00-10,0,5000
7035,Headphones,South,John,2,-200,2024-01-15,10,2000
4594,Keyboard,South,John,4,500,2024-01-15,5,
5841,Monitor,East,Amit,100,1000,,0,
2409,Laptop,,Sneha,5,-200,2024-00-10,-5,5000
5566,Laptp,North,,1,1500,2024-13-01,-5,
5491,Tablet,South,John,,-200,,15,1000
2555,Monitor,,Sneha,500,99999,2024-02-10,200,3000
1804,Mouse,,,500,1500,2024-02-10,10,3000
2279,Laptp,North,John,1,99999,,,1000
8083,Monitor,,,4,1000,2024-02-10,10,2000
6986,Laptp,East,Rohit,1,99999,,10,3000
6619,Monitr,West,Priya,-1,500,2024-00-10,15,1000
2387,Keyboard,North,Amit,3,1000,2024-01-15,15,2000
3679,Charger,,Rohit,2,,,5,-100
